testmaterial,resultrowid,analytegroup,analytesubgroup,program,parentproject,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,collectiontime,locationcode,collectiondepth,unitcollectiondepth,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,method,analyte,fraction,unitname,result,mdl,rl,resultqualcode,qacode,batchverification,compliancecode,collectionmethod,collectiondevice,positionwatercolumn,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,metadataurl,datedownloaded,sourcerdc,location
sediment,B5DC8811-6E96-49F8-B738-FDB1F029004E,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2002 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU008S),SU008S,Bays and Harbors,38.0732151,-122.0157141,nad83,7/31/2002,0:00:00,OpenWater1,5,cm,Integrated,1,1,7-25-03B1,,sediment,Not Recorded,Mercury,Total,mg/kg dw,0.277101321,0.002646887,0.002646887,=,IP,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",1/1/1950,Not Recorded,1/1/1950,7/25/2003,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,C83F765F-F939-44C2-8A08-1C04A64C23DF,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2002 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU005S),SU005S,Bays and Harbors,38.05163511,-122.0769654,nad83,7/31/2002,0:00:00,OpenWater1,5,cm,Integrated,1,1,7-23-03B1,,sediment,Not Recorded,Mercury,Total,mg/kg dw,0.317883144,0.00246114,0.00246114,=,IP,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",1/1/1950,Not Recorded,1/1/1950,7/23/2003,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,96A73E8B-89A6-41C1-9254-22808DFC8D8F,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2002 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU006S),SU006S,Bays and Harbors,38.06949221,-121.9372516,nad83,7/31/2002,0:00:00,OpenWater1,5,cm,Integrated,1,1,7-23-03B1,,sediment,Not Recorded,Mercury,Total,mg/kg dw,0.343393203,0.00246114,0.00246114,=,IP,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",1/1/1950,Not Recorded,1/1/1950,7/23/2003,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,524DF9DB-043E-41B6-A806-B4503DA77513,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2003 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU002S),SU002S,Bays and Harbors,38.0588995,-121.9795928,nad83,8/18/2003,0:00:00,OpenWater1,5,cm,Integrated,1,1,2003_UCSC_HgT_C,,sediment,Not Recorded,Mercury,Total,mg/kg dw,0.006,0.04,0.04,ND,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",1/1/1950,Not Recorded,1/1/1950,3/3/2004,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,A252138C-A4F3-47BA-8636-637990DBD0E8,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2003 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU010S),SU010S,Bays and Harbors,38.06859017,-121.9932233,nad83,8/18/2003,0:00:00,OpenWater1,5,cm,Integrated,1,1,2003_UCSC_HgT_C,,sediment,Not Recorded,Mercury,Total,mg/kg dw,0.018,0.04,0.04,ND,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",1/1/1950,Not Recorded,1/1/1950,3/3/2004,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,5F62B1B8-D75C-488A-A1B1-7DC8166F3FC8,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2003 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU001S),SU001S,Bays and Harbors,38.09944846,-122.0465753,nad83,8/19/2003,0:00:00,OpenWater1,5,cm,Integrated,1,1,2003_UCSC_HgT_C,,sediment,Not Recorded,Mercury,Total,mg/kg dw,0.049,0.04,0.04,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",1/1/1950,Not Recorded,1/1/1950,3/3/2004,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,E556E315-F1CF-4170-AFD5-AF7420E5C9C1,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2003 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU001S),SU001S,Bays and Harbors,38.09944846,-122.0465753,nad83,8/19/2003,0:00:00,OpenWater1,5,cm,Integrated,1,2,2003_UCSC_HgT_C,,sediment,Not Recorded,Mercury,Total,mg/kg dw,0.05,0.04,0.04,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",1/1/1950,Not Recorded,1/1/1950,3/3/2004,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,8DFD8288-9E41-4643-90C3-C3CCB3C83912,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2003 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU014S),SU014S,Bays and Harbors,38.06547832,-121.950482,nad83,8/18/2003,0:00:00,OpenWater1,5,cm,Integrated,1,1,2003_UCSC_HgT_C,,sediment,Not Recorded,Mercury,Total,mg/kg dw,0.15,0.04,0.04,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",1/1/1950,Not Recorded,1/1/1950,3/3/2004,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,4E069601-43A2-4721-8E30-4600F6BBE37D,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2003 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU009S),SU009S,Bays and Harbors,38.1179489,-122.0480156,nad83,8/18/2003,0:00:00,OpenWater1,5,cm,Integrated,1,1,2003_UCSC_HgT_C,,sediment,Not Recorded,Mercury,Total,mg/kg dw,0.231,0.04,0.04,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",1/1/1950,Not Recorded,1/1/1950,3/3/2004,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,DAF4E943-D0B5-46CF-8C95-181B2C9AFA5D,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2003 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU013S),SU013S,Bays and Harbors,38.05617005,-122.0898058,nad83,8/19/2003,0:00:00,OpenWater1,5,cm,Integrated,1,1,2003_UCSC_HgT_C,,sediment,Not Recorded,Mercury,Total,mg/kg dw,0.241,0.04,0.04,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",1/1/1950,Not Recorded,1/1/1950,3/3/2004,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,33C69137-298C-4627-9ADC-9B356F4CE771,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2003 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU012S),SU012S,Bays and Harbors,38.09216965,-122.040955,nad83,8/18/2003,0:00:00,OpenWater1,5,cm,Integrated,1,1,2003_UCSC_HgT_C,,sediment,Not Recorded,Mercury,Total,mg/kg dw,0.243,0.04,0.04,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",1/1/1950,Not Recorded,1/1/1950,3/3/2004,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,A58B96F5-C14A-43BF-BCD1-A24E8BAC8398,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2003 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU011S),SU011S,Bays and Harbors,38.07633053,-122.1042465,nad83,8/19/2003,0:00:00,OpenWater1,5,cm,Integrated,1,1,2003_UCSC_HgT_C,,sediment,Not Recorded,Mercury,Total,mg/kg dw,0.249,0.04,0.04,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",1/1/1950,Not Recorded,1/1/1950,3/3/2004,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,756DE4F3-832F-42EB-8E15-756C71BE4356,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2003 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF21),BF21,Bays and Harbors,38.11551792,-122.0404754,wgs84,8/18/2003,0:00:00,OpenWater1,5,cm,Integrated,1,1,2003_UCSC_HgT_C,,sediment,Not Recorded,Mercury,Total,mg/kg dw,0.272,0.04,0.04,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",1/1/1950,Not Recorded,1/1/1950,3/3/2004,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,D5FE35C9-67A4-48BB-ACE9-8475C27D24A1,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2004 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU002S),SU002S,Bays and Harbors,38.0588995,-121.9795928,nad83,7/27/2004,8:16:00,OpenWater1,5,cm,Integrated,1,1,UCSCDET-5/26/05-Sediment-HgTot,RMP 04S - 308,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.014401512,0.000191683,0.000638944,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",5/5/2005,Bloom & Crecelius 1987,5/13/2005,5/26/2005,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,CF22E0EA-CE56-4C3B-89C2-55AF45CECB6D,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2004 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU001S),SU001S,Bays and Harbors,38.09944846,-122.0465753,nad83,7/28/2004,14:11:00,OpenWater1,5,cm,Integrated,1,1,UCSCDET-5/26/05-Sediment-HgTot,RMP 04S - 300,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.036011839,0.000191683,0.000638944,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",5/5/2005,Bloom & Crecelius 1987,5/13/2005,5/26/2005,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,D8420D1E-C72E-425E-A69E-E0D48B599CC0,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2004 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU017S),SU017S,Bays and Harbors,38.10057836,-122.036035,nad83,7/28/2004,14:55:00,OpenWater1,5,cm,Integrated,1,1,UCSCDET-5/26/05-Sediment-HgTot,RMP 04S - 330,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.062391643,0.000191683,0.000638944,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",5/5/2005,Bloom & Crecelius 1987,5/13/2005,5/26/2005,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,1FAA3C23-0218-4231-A203-B9CCBBF05BFC,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2004 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU019S),SU019S,Bays and Harbors,38.05981795,-122.092876,nad83,7/28/2004,13:24:00,OpenWater1,5,cm,Integrated,1,1,UCSCDET-5/26/05-Sediment-HgTot,RMP 04S - 345,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.11041853,0.000191683,0.000638944,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",5/5/2005,Bloom & Crecelius 1987,5/13/2005,5/26/2005,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,AA98332F-4BB5-4441-81B3-154B258DAE0C,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2004 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU018S),SU018S,Bays and Harbors,38.06809122,-121.9633824,nad83,7/27/2004,8:56:00,OpenWater1,5,cm,Integrated,1,1,UCSCDET-5/26/05-Sediment-HgTot,RMP 04S - 338,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.163897678,0.000191683,0.000638944,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",5/5/2005,Bloom & Crecelius 1987,5/13/2005,5/26/2005,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,1E8E5FC5-FBA2-49FF-B699-E0F4510C613A,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2004 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU015S),SU015S,Bays and Harbors,38.11271015,-122.0615859,nad83,7/27/2004,14:12:00,OpenWater1,5,cm,Integrated,1,1,UCSCDET-5/26/05-Sediment-HgTot,RMP 04S - 315,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.199210391,0.000191683,0.000638944,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",5/5/2005,Bloom & Crecelius 1987,5/13/2005,5/26/2005,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,77D040CE-0782-4C75-86D6-09F3933F5756,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2004 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU016S),SU016S,Bays and Harbors,38.10195319,-122.0173646,nad83,7/27/2004,12:25:00,OpenWater1,5,cm,Integrated,1,1,UCSCDET-5/26/05-Sediment-HgTot,RMP 04S - 323,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.207799255,0.000191683,0.000638944,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",5/5/2005,Bloom & Crecelius 1987,5/13/2005,5/26/2005,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,FF6CC14B-C1EE-4316-BC91-683473FD9F85,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2004 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU016S),SU016S,Bays and Harbors,38.10195319,-122.0173646,nad83,7/27/2004,12:25:00,OpenWater1,5,cm,Integrated,1,2,UCSCDET-5/26/05-Sediment-HgTot,RMP 04S - 323,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.23550482,0.000191683,0.000638944,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",5/5/2005,Bloom & Crecelius 1987,5/13/2005,5/26/2005,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,A1232651-260E-4434-B65E-A0FF51A662EC,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2004 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU020S),SU020S,Bays and Harbors,38.11264987,-122.0203848,nad83,7/27/2004,13:02:00,OpenWater1,5,cm,Integrated,1,1,UCSCDET-5/26/05-Sediment-HgTot,RMP 04S - 353,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.23919993,0.000191683,0.000638944,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",5/5/2005,Bloom & Crecelius 1987,5/13/2005,5/26/2005,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,A3931378-DD2A-472F-BE7E-15A636145C44,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2004 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF21),BF21,Bays and Harbors,38.11551792,-122.0404754,wgs84,7/27/2004,13:32:00,OpenWater1,5,cm,Integrated,1,1,UCSCDET-5/26/05-Sediment-HgTot,RMP 04S - 96,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.250131833,0.000191683,0.000638944,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",5/5/2005,Bloom & Crecelius 1987,5/13/2005,5/26/2005,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,43D0BA99-DDFD-49E6-9953-DB2D2A66CCF3,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2005 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU002S),SU002S,Bays and Harbors,38.0588995,-121.9795928,nad83,8/29/2005,14:20:00,OpenWater1,5,cm,Integrated,1,1,38792,SU002-1347,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,1.31E-05,2.62E-05,8.74E-05,ND,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",3/6/2006,Bloom & Crecelius 1987,3/16/2006,3/22/2006,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,40947066-87C9-49BF-97E1-B02C5394DEDB,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2005 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU024S),SU024S,Bays and Harbors,38.07400699,-121.9973236,nad83,8/29/2005,16:44:00,OpenWater1,5,cm,Integrated,1,1,38792,SU024-1381,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.012446714,2.62E-05,8.74E-05,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",3/6/2006,Bloom & Crecelius 1987,3/16/2006,3/22/2006,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,1C586FD7-65A9-4AEB-BD4F-0E9955FBCBDD,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2005 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU001S),SU001S,Bays and Harbors,38.09944846,-122.0465753,nad83,8/30/2005,15:07:00,OpenWater1,5,cm,Integrated,1,1,38792,SU001-1338,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.043153415,2.62E-05,8.74E-05,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",3/6/2006,Bloom & Crecelius 1987,3/16/2006,3/22/2006,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,27454824-698A-4F8B-A4D3-1679DB7D99EB,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2005 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU076S),SU076S,Bays and Harbors,38.10306724,-122.0298849,nad83,8/30/2005,12:39:00,OpenWater1,5,cm,Integrated,1,1,38792,SU076-1398,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.055053478,2.62E-05,8.74E-05,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",3/6/2006,Bloom & Crecelius 1987,3/16/2006,3/22/2006,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,6174A382-F71F-4FB7-866D-760AD21081B6,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2005 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU022S),SU022S,Bays and Harbors,38.07027419,-121.9251313,nad83,8/29/2005,15:30:00,OpenWater1,5,cm,Integrated,1,1,38792,SU022-1364,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.083144009,2.62E-05,8.74E-05,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",3/6/2006,Bloom & Crecelius 1987,3/16/2006,3/22/2006,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,13C3592A-EA4A-4821-9968-ABD4FEA697AC,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2005 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU023S),SU023S,Bays and Harbors,38.11564504,-122.0578059,nad83,8/30/2005,13:48:00,OpenWater1,5,cm,Integrated,1,1,38792,SU023-1372,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.083688943,2.62E-05,8.74E-05,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",3/6/2006,Bloom & Crecelius 1987,3/16/2006,3/22/2006,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,C9D4538D-C389-46C1-A7E0-EE7B2359A804,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2005 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU075S),SU075S,Bays and Harbors,38.06140003,-122.1148966,nad83,8/29/2005,18:05:00,OpenWater1,5,cm,Integrated,1,1,38792,SU075-1355,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.118556108,2.62E-05,8.74E-05,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",3/6/2006,Bloom & Crecelius 1987,3/16/2006,3/22/2006,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,E19AF897-A0DB-4DF3-BFDA-2C81E1A14680,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2005 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU023S),SU023S,Bays and Harbors,38.11564504,-122.0578059,nad83,8/30/2005,13:48:00,OpenWater1,5,cm,Integrated,1,2,38792,SU023-1372,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.127194928,2.62E-05,8.74E-05,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",3/6/2006,Bloom & Crecelius 1987,3/16/2006,3/22/2006,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,DE668853-4CF0-4D97-9FA7-27F0442F3480,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2005 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU025S),SU025S,Bays and Harbors,38.10299543,-122.0580257,nad83,8/30/2005,14:29:00,OpenWater1,5,cm,Integrated,1,1,38792,SU025-1389,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.164932152,2.62E-05,8.74E-05,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",3/6/2006,Bloom & Crecelius 1987,3/16/2006,3/22/2006,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,9939EE4B-061A-4D6A-8607-2611C65E40E4,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2005 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF21),BF21,Bays and Harbors,38.11551792,-122.0404754,wgs84,8/30/2005,13:08:00,OpenWater1,5,cm,Integrated,1,1,38800,BF21-1039,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.181409716,0.000147078,0.000490261,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,"FieldFrozen, FreezeDried",3/6/2006,Bloom & Crecelius 1987,3/24/2006,3/29/2006,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,B69CE1B4-58C8-480F-8F2F-CB29AC6B727B,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2006 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU077S),SU077S,Bays and Harbors,38.05486205,-122.0831256,nad83,8/2/2006,8:50:00,OpenWater1,5,cm,Integrated,1,1,SED06HG1,SU077-399,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.013,0.002,0.006,=,None,VLC,Com,Sed_Grab,Not Recorded,Not Recorded,"FieldFrozen, FreezeDried",8/2/2006,Bloom & Crecelius 1987,4/25/2007,5/3/2007,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,AD2858C0-1686-41E7-BBAA-B8D6A6DE9B62,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2006 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU002S),SU002S,Bays and Harbors,38.0588995,-121.9795928,nad83,8/2/2006,13:30:00,OpenWater1,5,cm,Integrated,1,1,SED06HG1,SU002-348,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.019,0.002,0.006,=,None,VLC,Com,Sed_Grab,Not Recorded,Not Recorded,"FieldFrozen, FreezeDried",8/2/2006,Bloom & Crecelius 1987,4/25/2007,5/3/2007,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,DC7D9F39-A832-4A07-B5D1-275B6C5EC6B1,Metals,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2006 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU001S),SU001S,Bays and Harbors,38.09944846,-122.0465753,nad83,8/2/2006,14:45:00,OpenWater1,5,cm,Integrated,1,1,SED06HG1,SU001-339,sediment,UCSC-HgT-sed,Mercury,Total,mg/kg dw,0.043,0.002,0.006,=,None,VLC,Com,Sed_Grab,Not Recorded,Not Recorded,"FieldFrozen, FreezeDried",8/2/2006,Bloom & Crecelius 1987,4/25/2007,5/3/2007,1,,UCSC-DET,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
