testmaterial,resultrowid,analytegroup,analytesubgroup,program,parentproject,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,collectiontime,locationcode,collectiondepth,unitcollectiondepth,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,method,analyte,fraction,unitname,result,mdl,rl,resultqualcode,qacode,batchverification,compliancecode,collectionmethod,collectiondevice,positionwatercolumn,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,metadataurl,datedownloaded,sourcerdc,datausenotes
sediment,FB8B53C7-E80B-4CFC-A53B-CEA742B3A271,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,San Joaquin River (BG30),BG30,Bays and Harbors,38.02054094,-121.806267,wgs84,1999/07/22,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.65,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/09/21,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,83A30167-B456-40DF-A984-AE35E4DA0AB4,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF21),BF21,Bays and Harbors,38.11551792,-122.0404754,wgs84,1999/02/11,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.784,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/03/22,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,587D61AB-01C0-407C-B114-AE9112C70BC0,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Sunnyvale (C-1-3),C-1-3,Bays and Harbors,37.43425,-122.0101,wgs84,1999/02/18,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.968,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/03/25,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,88BA39F9-72FF-4B25-8021-6608CAB52D6F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Redwood Creek (BA41),BA41,Bays and Harbors,37.55903527,-122.210577,wgs84,1999/07/27,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,4.0858,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/11/09,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,4A48E45F-06D0-4E68-B323-D3EA5C6768DC,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,San Pablo Bay (BD22),BD22,Bays and Harbors,38.048,-122.423,wgs84,1999/02/12,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,4.365,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/03/27,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,951E6BF7-CFB0-460F-8A4D-D459BE455E12,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF21),BF21,Bays and Harbors,38.11551792,-122.0404754,wgs84,1999/07/22,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,4.733,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/09/21,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,6351FA53-540C-40C5-B08D-8634A99B7717,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Dumbarton Bridge (BA30),BA30,Bays and Harbors,37.51375,-122.1346166,wgs84,1999/07/27,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,6.1679,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/09/28,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,EA8DF2D6-37F9-4A06-B360-AA2251F2B04F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Pinole Point (BD31),BD31,Bays and Harbors,38.02412178,-122.363683,wgs84,1999/02/12,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,6.205,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/03/27,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,6344044A-5F7D-484C-B095-135AC256D2AC,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Coyote Creek (BA10),BA10,Bays and Harbors,37.46823888,-122.0639734,wgs84,1999/02/17,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,6.827,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/03/30,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,679DCB40-5BA8-43CB-BB2D-B3A3BF53475D,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,South Bay (BA21),BA21,Bays and Harbors,37.493,-122.086,wgs84,1999/02/17,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,6.981,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/03/25,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,0567573B-5D4F-4528-A3FF-C7B033BA5710,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Point Isabel (BC41),BC41,Bays and Harbors,37.887,-122.343,wgs84,1999/02/16,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,7.175,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/03/25,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,167C5EA4-7570-4E77-8148-F32B6A25B8A2,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Sunnyvale (C-1-3),C-1-3,Bays and Harbors,37.43425,-122.0101,wgs84,1999/07/28,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,7.2768,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/11/09,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,9896AF1D-A304-4515-9B8F-7441C229A900,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,San Bruno Shoal (BB15),BB15,Bays and Harbors,37.615,-122.282,wgs84,1999/02/17,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,7.5979,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/03/25,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,304ED3F0-0329-42C1-AF34-3408FEC49442,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,South Bay (BA21),BA21,Bays and Harbors,37.493,-122.086,wgs84,1999/07/27,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,7.9443,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/09/28,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,74CA2216-A832-4BD0-B661-882BDEA67776,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Oyster Point (BB30),BB30,Bays and Harbors,37.669,-122.329,wgs84,1999/07/27,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,8.278,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/11/09,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,C6FBB4CF-D852-4255-A4D0-479D5817F711,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Napa River (BD50),BD50,Bays and Harbors,38.097,-122.261,wgs84,1999/02/12,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,8.372,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/03/22,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,BFAB80AD-F91C-47EF-ADA1-51FEC209F171,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Richardson Bay (BC32),BC32,Bays and Harbors,37.862,-122.479,wgs84,1999/07/26,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,8.5593,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/09/28,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,1951CE91-B83B-422F-9482-00825BC81226,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Alameda (BB70),BB70,Bays and Harbors,37.742,-122.322,wgs84,1999/02/17,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,8.863,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/03/25,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,11696E6F-931D-49F5-8B48-7E28F4862486,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Yerba Buena Island (BC11),BC11,Bays and Harbors,37.82232768,-122.3492815,wgs84,1999/07/26,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,10.114,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/11/09,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,FC022422-3799-47B0-A7EF-AE05E98E64C5,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Redwood Creek (BA41),BA41,Bays and Harbors,37.55903527,-122.210577,wgs84,1999/02/17,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,10.223,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/03/25,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,5D56E03D-F899-4028-B98F-3B33925AE69F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Oyster Point (BB30),BB30,Bays and Harbors,37.669,-122.329,wgs84,1999/02/17,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,10.377,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/03/25,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,08AA7847-659C-465B-8D01-8836BDD6C3C1,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Horseshoe Bay (BC21),BC21,Bays and Harbors,37.831,-122.4775,wgs84,1999/07/26,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,11.028,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/09/28,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,592FD124-2D87-41F5-9309-692F2A22B6AD,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Horseshoe Bay (BC21),BC21,Bays and Harbors,37.831,-122.4775,wgs84,1999/02/16,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,12.607,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/03/27,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,860D5D38-EC40-4CAF-8682-2A10F6FC96E4,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Yerba Buena Island (BC11),BC11,Bays and Harbors,37.82232768,-122.3492815,wgs84,1999/02/16,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,17.251,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/03/27,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,FB886238-B885-4F35-B785-0FB244E87A98,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Richardson Bay (BC32),BC32,Bays and Harbors,37.862,-122.479,wgs84,1999/02/16,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,18.035,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/03/25,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,8D129E83-A570-4687-975A-A35685F1802E,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Coyote Creek (BA10),BA10,Bays and Harbors,37.46823888,-122.0639734,wgs84,1999/07/28,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,19.288,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/11/09,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,B4234177-26BA-491E-8AD2-071806AFEF35,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Dumbarton Bridge (BA30),BA30,Bays and Harbors,37.51375,-122.1346166,wgs84,1999/02/17,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,20.049,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/03/25,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,51CBB58A-1F98-4551-BC87-DCD697523834,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Guadalupe River (BW15),BW15,Bays and Harbors,37.426,-121.98,wgs84,1999/02/09,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,22.047,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/03/22,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,1EE5A5EC-1828-4502-83FA-DD60914E6518,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Alameda (BB70),BB70,Bays and Harbors,37.742,-122.322,wgs84,1999/07/26,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,22.496,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/11/09,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,88A75C61-4839-413D-B044-0F052CD23F99,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Standish Dam (BW10),BW10,Bays and Harbors,37.45167,-121.9215,wgs84,1999/02/22,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,26.7152,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/03/25,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,ACE401D5-2015-4360-912E-E5BCC47D71D4,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Standish Dam (BW10),BW10,Bays and Harbors,37.45167,-121.9215,wgs84,1999/07/29,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,30.023,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/11/09,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,751DE01A-8075-4633-805F-AB7CAE9798A8,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Guadalupe River (BW15),BW15,Bays and Harbors,37.426,-121.98,wgs84,1999/07/29,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,30.513,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/11/09,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,988C1461-8EBE-4474-8700-AB1232EA0E6F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,San Jose (C-3-0),C-3-0,Bays and Harbors,37.46023,-121.9756,wgs84,1999/07/28,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,62.813,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/11/09,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,11D99C46-7BF8-4D12-95FD-D961EF20B04A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,San Jose (C-3-0),C-3-0,Bays and Harbors,37.46023,-121.9756,wgs84,1999/02/18,00:00:00,OpenWater1,5,cm,Integrated,"1","1",1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,79.564,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,1999/03/25,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,1C0AE88C-D2E7-489E-9890-5F6C88308F9C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2000 RMP Status and Trends,RMP,AMS-CA,Oyster Point (BB30),BB30,Bays and Harbors,37.669,-122.329,wgs84,2000/07/25,00:00:00,OpenWater1,5,cm,Integrated,"1","1",EBMUDTOT2000,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0,,,ND,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,2001/09/05,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,3A8AD277-B61A-424B-9124-D737A782A48D,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2000 RMP Status and Trends,RMP,AMS-CA,San Bruno Shoal (BB15),BB15,Bays and Harbors,37.615,-122.282,wgs84,2000/07/25,00:00:00,OpenWater1,5,cm,Integrated,"1","1",EBMUDTOT2000,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0,,,ND,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,2001/09/05,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
sediment,1C525153-8525-4FCB-9679-B6B4A38F83B4,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2000 RMP Status and Trends,RMP,AMS-CA,Davis Point (BD41),BD41,Bays and Harbors,38.051,-122.28,wgs84,2000/02/10,00:00:00,OpenWater1,5,cm,Integrated,"1","1",EBMUDTOT2000,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.188,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1950/01/01,Not Recorded,1950/01/01,2000/04/24,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,2020/11/27,SFEI,
