testmaterial,resultrowid,analytegroup,analytesubgroup,program,parentproject,project,protocol,sampleagency,stationname,stationcode,waterbodytype,latitude,longitude,datum,sampledate,collectiontime,locationcode,collectiondepth,unitcollectiondepth,sampletype,collectionreplicate,resultreplicate,batch,labsampleid,matrix,method,analyte,fraction,unitname,result,mdl,rl,resultqualcode,qacode,batchverification,compliancecode,collectionmethod,collectiondevice,positionwatercolumn,preppreservation,preppreservationdate,digestextractmethod,digestextractdate,analysisdate,dilution_df,expectedvalue,labagency,submittingagency,labsubmissioncode,batchcomments,metadataurl,datedownloaded,sourcerdc,location
sediment,DF1A95F0-CE3B-41E2-8694-6DEBB3BE5CB7,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1995 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF21),BF21,Bays and Harbors,38.11551792,-122.0404754,wgs84,2/16/1995,15:40:00,OpenWater1,5,cm,Integrated,1,1,1995-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.2347,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,3/22/1995,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,897BFC37-0D09-4B30-B0EC-18D5030CC4EB,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1995 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF21),BF21,Bays and Harbors,38.11551792,-122.0404754,wgs84,8/24/1995,15:06:00,OpenWater1,5,cm,Integrated,1,1,1995-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.12,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,10/19/1995,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,649C98BC-20A6-42BA-B689-8C9EB3E26A05,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1995 RMP Status and Trends,RMP,AMS-CA,Honker Bay (BF40),BF40,Bays and Harbors,38.067,-121.934,wgs84,8/24/1995,13:55:00,OpenWater1,5,cm,Integrated,1,1,1995-08-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.48,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,10/19/1995,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,C5B3CE19-E048-44FF-81D6-EB0CA5DAB5D7,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1995 RMP Status and Trends,RMP,AMS-CA,Honker Bay (BF40),BF40,Bays and Harbors,38.067,-121.934,wgs84,2/16/1995,14:05:00,OpenWater1,5,cm,Integrated,1,1,1995-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,5.8181,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,3/25/1995,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,2BFDBB83-D697-46C7-AE08-8C61D102D1F9,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Pacheco River (BF10),BF10,Bays and Harbors,38.051,-122.099,wgs84,2/15/1996,15:20:00,OpenWater1,5,cm,Integrated,1,1,1996-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.24,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,8/5/1996,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,A81A561D-853A-4DEF-AAEC-8EE66C6F7E50,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Pacheco River (BF10),BF10,Bays and Harbors,38.051,-122.099,wgs84,8/6/1996,14:20:00,OpenWater1,5,cm,Integrated,1,1,1996-07-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.85,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,10/8/1996,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,61AB6543-CB80-4CA5-98FC-0243B66257A9,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Honker Bay (BF40),BF40,Bays and Harbors,38.067,-121.934,wgs84,2/15/1996,10:18:00,OpenWater1,5,cm,Integrated,1,1,1996-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.32,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,8/5/1996,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,DDFD475F-63B4-404D-9375-81756A015D4E,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF21),BF21,Bays and Harbors,38.11551792,-122.0404754,wgs84,8/6/1996,8:20:00,OpenWater1,5,cm,Integrated,1,1,1996-07-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,4.19,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,10/9/1996,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,68F62FCA-E068-4313-B950-0E963563366A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF21),BF21,Bays and Harbors,38.11551792,-122.0404754,wgs84,2/15/1996,8:45:00,OpenWater1,5,cm,Integrated,1,1,1996-02-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,4.53,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,8/5/1996,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,619423AC-196D-46E9-B03B-562006416610,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1996 RMP Status and Trends,RMP,AMS-CA,Honker Bay (BF40),BF40,Bays and Harbors,38.067,-121.934,wgs84,8/6/1996,9:45:00,OpenWater1,5,cm,Integrated,1,1,1996-07-GERG-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,4.63,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,10/17/1996,1,,GERG,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,F5DAE188-A8E2-4C86-A52D-A9BF55E1395C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1997 RMP Status and Trends,RMP,AMS-CA,Pacheco River (BF10),BF10,Bays and Harbors,38.051,-122.099,wgs84,8/7/1997,8:25:00,OpenWater1,5,cm,Integrated,1,1,1997-08-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.859,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,1099BB42-16C1-405C-9C9A-D956F1FC7068,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1997 RMP Status and Trends,RMP,AMS-CA,Honker Bay (BF40),BF40,Bays and Harbors,38.067,-121.934,wgs84,1/30/1997,12:25:00,OpenWater1,5,cm,Integrated,1,1,1997-01-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.988,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,12/9/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,2AAA4C6B-7BDB-40CF-B12B-FD28AA9189E8,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1997 RMP Status and Trends,RMP,AMS-CA,Honker Bay (BF40),BF40,Bays and Harbors,38.067,-121.934,wgs84,8/7/1997,18:15:00,OpenWater1,5,cm,Integrated,1,1,1997-08-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.354,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,1/1/1950,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,967A9234-A332-4733-B68A-C06EC5C5F911,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1997 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF21),BF21,Bays and Harbors,38.11551792,-122.0404754,wgs84,1/30/1997,10:31:00,OpenWater1,5,cm,Integrated,1,1,1997-01-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.62,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,11/14/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,A4F8C8C8-D127-4D64-949F-652E08DCFB29,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1997 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF21),BF21,Bays and Harbors,38.11551792,-122.0404754,wgs84,8/7/1997,19:30:00,OpenWater1,5,cm,Integrated,1,1,1997-08-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.735,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,12/9/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,F042B1FB-1A2C-4A4A-952B-5BB3924E789D,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1997 RMP Status and Trends,RMP,AMS-CA,Pacheco River (BF10),BF10,Bays and Harbors,38.051,-122.099,wgs84,1/30/1997,18:03:00,OpenWater1,5,cm,Integrated,1,1,1997-01-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,2.24,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,11/14/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,959F0192-F4DF-495D-917D-3A5F67D6BAB8,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1998 RMP Status and Trends,RMP,AMS-CA,Pacheco River (BF10),BF10,Bays and Harbors,38.051,-122.099,wgs84,7/30/1998,0:00:00,OpenWater1,5,cm,Integrated,1,1,1998-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0,,,ND,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,12/9/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,10BB9C1E-6682-454E-BCDB-C97B75CB87A2,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1998 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF21),BF21,Bays and Harbors,38.11551792,-122.0404754,wgs84,7/30/1998,0:00:00,OpenWater1,5,cm,Integrated,1,1,1998-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.52,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,12/9/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,BDB39352-F4CF-4ACB-92A2-44E1A394EE22,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1998 RMP Status and Trends,RMP,AMS-CA,Honker Bay (BF40),BF40,Bays and Harbors,38.067,-121.934,wgs84,7/30/1998,0:00:00,OpenWater1,5,cm,Integrated,1,1,1998-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.73,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,12/9/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,1A31AC52-82CF-44BE-95D9-636D7F4A36D9,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1998 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF21),BF21,Bays and Harbors,38.11551792,-122.0404754,wgs84,2/5/1998,0:00:00,OpenWater1,5,cm,Integrated,1,1,1998-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,2.532,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,12/31/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,C1D34AB6-A546-4C4A-9477-44607919FF9C,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1998 RMP Status and Trends,RMP,AMS-CA,Pacheco River (BF10),BF10,Bays and Harbors,38.051,-122.099,wgs84,2/5/1998,0:00:00,OpenWater1,5,cm,Integrated,1,1,1998-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,2.63,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,12/29/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,5147BD14-B042-4F9E-8F31-E826FF536147,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1998 RMP Status and Trends,RMP,AMS-CA,Honker Bay (BF40),BF40,Bays and Harbors,38.067,-121.934,wgs84,2/5/1998,0:00:00,OpenWater1,5,cm,Integrated,1,1,1998-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.469,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,12/29/1998,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,B7502F8C-6B01-4BD8-8AC7-E42403760F08,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Honker Bay (BF40),BF40,Bays and Harbors,38.067,-121.934,wgs84,7/22/1999,0:00:00,OpenWater1,5,cm,Integrated,1,1,1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.1753,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,9/21/1999,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,FA12E647-B66B-4DA7-812D-3D5DF7EA01A3,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Honker Bay (BF40),BF40,Bays and Harbors,38.067,-121.934,wgs84,2/11/1999,0:00:00,OpenWater1,5,cm,Integrated,1,1,1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,2.399,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,3/22/1999,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,D5D89CCE-2D26-4802-9B79-9764A88FDC4A,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Pacheco River (BF10),BF10,Bays and Harbors,38.051,-122.099,wgs84,7/22/1999,0:00:00,OpenWater1,5,cm,Integrated,1,1,1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,2.4805,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,9/21/1999,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,A05DA248-9B3D-4C5A-B7FF-98E7CCFC7C7E,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Pacheco River (BF10),BF10,Bays and Harbors,38.051,-122.099,wgs84,2/11/1999,0:00:00,OpenWater1,5,cm,Integrated,1,1,1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.5186,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,3/22/1999,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,83A30167-B456-40DF-A984-AE35E4DA0AB4,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF21),BF21,Bays and Harbors,38.11551792,-122.0404754,wgs84,2/11/1999,0:00:00,OpenWater1,5,cm,Integrated,1,1,1999-02-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.784,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,3/22/1999,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,951E6BF7-CFB0-460F-8A4D-D459BE455E12,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,1999 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF21),BF21,Bays and Harbors,38.11551792,-122.0404754,wgs84,7/22/1999,0:00:00,OpenWater1,5,cm,Integrated,1,1,1999-07-EBMUD-SED,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,4.733,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,9/21/1999,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,731CA967-0884-4459-8AB6-FD2C2B82426D,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2000 RMP Status and Trends,RMP,AMS-CA,Pacheco River (BF10),BF10,Bays and Harbors,38.051,-122.099,wgs84,7/20/2000,0:00:00,OpenWater1,5,cm,Integrated,1,1,EBMUDTOT2000,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.303,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,8/22/2001,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,C1AB4BC4-442A-4F0F-B51E-1EA2A4FA92BE,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2000 RMP Status and Trends,RMP,AMS-CA,Honker Bay (BF40),BF40,Bays and Harbors,38.067,-121.934,wgs84,7/20/2000,0:00:00,OpenWater1,5,cm,Integrated,1,1,EBMUDTOT2000,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.262,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,8/22/2001,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,0632F115-AE66-4E0D-A68F-32E8BD957FC9,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2000 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF21),BF21,Bays and Harbors,38.11551792,-122.0404754,wgs84,7/20/2000,0:00:00,OpenWater1,5,cm,Integrated,1,1,EBMUDTOT2000,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.483,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,8/22/2001,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,6B7557D5-180F-4B47-BD23-00FFD8AFDA11,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2001 RMP Status and Trends,RMP,AMS-CA,Pacheco River (BF10),BF10,Bays and Harbors,38.051,-122.099,wgs84,8/9/2001,0:00:00,OpenWater1,5,cm,Integrated,1,1,08_2000S_ORGTOT,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.158,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,9/18/2001,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,40AE0A25-1A13-4BB5-8974-C04397625512,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2001 RMP Status and Trends,RMP,AMS-CA,Grizzly Bay (BF21),BF21,Bays and Harbors,38.11551792,-122.0404754,wgs84,8/9/2001,0:00:00,OpenWater1,5,cm,Integrated,1,1,08_2000S_ORGTOT,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,1.973,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,9/18/2001,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,E752C6E3-0465-4E59-963C-B6EB26800502,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2001 RMP Status and Trends,RMP,AMS-CA,Honker Bay (BF40),BF40,Bays and Harbors,38.067,-121.934,wgs84,8/9/2001,0:00:00,OpenWater1,5,cm,Integrated,1,1,08_2000S_ORGTOT,,sediment,Not Recorded,Sum of 40 PCBs (SFEI),Total,ug/kg dw,2.275,,,=,None,VLC,Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,1/1/1950,Not Recorded,1/1/1950,9/18/2001,1,,EBMUD,Not Recorded,A,RMP ,http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,261EC297-7988-49CE-BC61-738C1BF21B7F,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2002 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU001S),SU001S,Bays and Harbors,38.09944846,-122.0465753,nad83,8/1/2002,8:53:00,OpenWater1,5,cm,Integrated,1,1,EBMUD_WG157582_S_PCB,L129408-11-PCB,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.46718,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,8/1/2002,EPA 3545_3640A_3611B,12/13/2006,9/30/2009,1,,EBMUD,EBMUD,A,"PCBs, some blank contam, matrix interferences",http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,7B81EAE9-1120-4096-828A-7D7E3B88AD49,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2002 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU007S),SU007S,Bays and Harbors,38.09353077,-122.0654657,nad83,8/1/2002,8:16:00,OpenWater1,5,cm,Integrated,1,1,EBMUD_WG157582_S_PCB,L129408-10-PCB,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,0.47485,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,8/1/2002,EPA 3545_3640A_3611B,12/13/2006,9/30/2009,1,,EBMUD,EBMUD,A,"PCBs, some blank contam, matrix interferences",http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
sediment,ED03BA4D-3DEE-4064-B319-873534D045D4,PCBs,,SF Bay Regional Monitoring for Water Quality,Regional Monitoring Program - Status and Trends,2002 RMP Status and Trends,RMP,AMS-CA,Suisun Bay (SU073S),SU073S,Bays and Harbors,38.11074613,-122.0487255,nad83,8/1/2002,9:36:00,OpenWater1,5,cm,Integrated,1,1,EBMUD_WG157582_S_PCB,L129408-9-PCB,sediment,EPA 1668A,Sum of 40 PCBs (SFEI),Total,ug/kg dw,3.2957,,,=,"NBC,NMDL,NRL,SC","VLC,VMD",Com,Sed_Grab,Not Recorded,Bottom,FieldFrozen,8/1/2002,EPA 3545_3640A_3611B,12/13/2006,10/22/2009,1,,EBMUD,EBMUD,A,"PCBs, some blank contam, matrix interferences",http://cd3.sfei.org/metadata.php,11/27/2020,SFEI,suisun
